cha_id,cha_lib,cha_long,mf1_hd,mf1_debit,mf1_taux,mf1_vit,tc1_temps,couleur_tp,etat_trafic,geo_shape,geo_point_2d
440,Copernic I1,163,2021-10-13T17:54:00+00:00,120,4.1,10,58,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.564459065748962, 47.21477915490329], [-1.565093508510903, 47.214645019308165], [-1.565444179142522, 47.214597822894135], [-1.566577723171992, 47.21457475205073]]}","47.2146302973, -1.56551320683"
828,Paris I5,148,2021-10-13T17:54:00+00:00,420,3.1,18,30,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.516214171589009, 47.252382690914686], [-1.51471383877631, 47.25324383657981]]}","47.2528132637, -1.51546400518"
6034,Pas Enchantes P3,358,2021-10-13T17:54:00+00:00,0,0.0,20,63,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.517373981896449, 47.20748411332767], [-1.516593923432497, 47.20771141508258], [-1.515556760954148, 47.20790087354185], [-1.513219896406225, 47.20822971805822], [-1.512944999861552, 47.208281208681775], [-1.512807736514327, 47.20830952720595]]}","47.2079431258, -1.51510078778"
100059,CHA_100059,541,2021-10-13T17:54:00+00:00,300,3.7,19,102,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.6067235802738, 47.214099506158675], [-1.604742960236208, 47.215867412016856], [-1.604229394606648, 47.21660838898539], [-1.604154484413309, 47.21678451652402], [-1.603355836945423, 47.218338537549045]]}","47.2160686693, -1.60484601029"
5560,Verrerie P1,89,2021-10-13T17:54:00+00:00,180,2.9,16,20,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566044673663301, 47.21062143012173], [-1.565780228229967, 47.20983995797501]]}","47.210230694, -1.56591245095"
1133,Pas Enchantes I4,326,2021-10-13T17:54:00+00:00,360,3.3,21,55,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.512835534164662, 47.20856965840283], [-1.512413804392048, 47.20868486887351], [-1.511880841053039, 47.20889562819997], [-1.511206015346888, 47.20917612924326], [-1.510635500933186, 47.20939123198781], [-1.510117942686677, 47.209542652560195], [-1.508909142000831, 47.20972539676191]]}","47.209229279, -1.51089381567"
5510,Villages,1515,2021-10-13T17:54:00+00:00,120,2.0,28,197,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.485696701497123, 47.28331792055083], [-1.484929375870317, 47.28293473715256], [-1.484810373600866, 47.28283962407108], [-1.484569057936078, 47.282603075548614], [-1.484410349886403, 47.28235553654966], [-1.484370863766951, 47.28220619912544], [-1.484373245700955, 47.28187903486259], [-1.484397569815778, 47.281392244389394], [-1.484415445441006, 47.281069726027326], [-1.484429773056396, 47.28078240684655], [-1.484432721158996, 47.28059039151732], [-1.484427200916981, 47.280513188153684], [-1.48438547497023, 47.28031130226349], [-1.484269737639221, 47.279943681305504], [-1.484229502566294, 47.27986865932345], [-1.484048326987986, 47.2794763779192], [-1.483911042547193, 47.27914661550924], [-1.483881617068477, 47.27907433093691], [-1.48354439493754, 47.278322984842454], [-1.483320274421352, 47.27800847870941], [-1.482941269757341, 47.27762687264256], [-1.482649135170615, 47.27729398063917], [-1.482481712404952, 47.27703021881164], [-1.482417644996612, 47.27681256280067], [-1.482403742328326, 47.27661800983913], [-1.482425132206954, 47.27647181579787], [-1.482498431501789, 47.27611857209387], [-1.482527268347989, 47.27599173598645], [-1.482558756480124, 47.27571107150831], [-1.482551170859244, 47.27564735001825], [-1.482514525848028, 47.27536790908968], [-1.482397610516796, 47.274580376223305], [-1.48233686942828, 47.27417585122665], [-1.482310165325936, 47.27399307185498], [-1.482307792607413, 47.273705273587716], [-1.482352064705133, 47.273497444758405], [-1.482481267708759, 47.273205290855614], [-1.482725008336483, 47.27288251764998], [-1.482952804759556, 47.27259122620637], [-1.483355074159258, 47.27208985727887], [-1.484452341270858, 47.27070802761895]]}","47.2770905566, -1.483515769"
5082,Bellamy P4,194,2021-10-13T17:54:00+00:00,420,4.5,12,57,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.559078741665076, 47.226693472982255], [-1.557802126534498, 47.225178473693525]]}","47.2259359733, -1.5584404341"
5093,Doulon I2,179,2021-10-13T17:54:00+00:00,60,0.4,18,36,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.523846958873689, 47.22719369785022], [-1.522212810368905, 47.22602050695662]]}","47.2266071024, -1.52302988462"
750,Berlioz P1,948,2021-10-13T17:54:00+00:00,0,0.0,4,828,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.583634583102406, 47.23993285209942], [-1.582646817310717, 47.23964448476502], [-1.582234521982575, 47.23970390327174], [-1.581978046214639, 47.23973945014927], [-1.580821972117851, 47.23967658104265], [-1.58007991409422, 47.23968115531698], [-1.579492003739542, 47.23972176451743], [-1.578720471981286, 47.2397376500718], [-1.578071353219552, 47.23977001175247], [-1.576470093158037, 47.23983469054982], [-1.575790745126952, 47.239868065329055], [-1.57491341650665, 47.23988751551922], [-1.57424842748614, 47.239910075124385], [-1.573782170123995, 47.23995684710738], [-1.573489057443594, 47.23992654489621], [-1.572870441919973, 47.24002388331909], [-1.572369032071203, 47.24010795752657], [-1.57128318815599, 47.23996934793647]]}","47.2398289635, -1.57747054398"
5007,Bellamy P5,341,2021-10-13T17:54:00+00:00,540,5.0,22,56,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.561323001356759, 47.22934692726606], [-1.559073384116831, 47.22668230336452]]}","47.2280146153, -1.56019819274"
5121,Doulon I4,123,2021-10-13T17:54:00+00:00,300,6.6,14,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.520635370784885, 47.22498160222579], [-1.519494007112569, 47.22419224421617]]}","47.2245869232, -1.52006468895"
156,Americains P1,223,2021-10-13T17:54:00+00:00,360,6.2,19,42,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.567597057776382, 47.236089495126734], [-1.570175845093749, 47.23511883727633]]}","47.2356041662, -1.56888645144"
5210,Lamoricière P1,296,2021-10-13T17:54:00+00:00,420,6.6,18,58,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.570557491067418, 47.21261689735762], [-1.569593355168968, 47.210030639982776]]}","47.2113237687, -1.57007542312"
5123,Doulon I7,151,2021-10-13T17:54:00+00:00,300,3.7,20,27,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.516812868257823, 47.22202215102614], [-1.51614458199268, 47.22073403661111]]}","47.2213780938, -1.51647872513"
831,Verne I2,423,2021-10-13T17:54:00+00:00,720,10.0,19,79,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.523989532010547, 47.24579121349472], [-1.52739592377493, 47.242774502951875]]}","47.2442828582, -1.52569272789"
565,Descartes P1,96,2021-10-13T17:54:00+00:00,480,6.2,18,19,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.56270243588963, 47.217350013504195], [-1.563923415006878, 47.21710541202224]]}","47.2172277128, -1.56331292545"
5124,Prairie Mauves P1,151,2021-10-13T17:54:00+00:00,660,4.75,18,31,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.515194585027418, 47.21965551445477], [-1.51339881443706, 47.22025001857228]]}","47.2199527665, -1.51429669973"
109,Verne I3,237,2021-10-13T17:54:00+00:00,720,12.0,18,48,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.527589754562242, 47.242584336584876], [-1.529500624821941, 47.24089097530081]]}","47.2417376559, -1.52854518969"
5565,Descartes I2,96,2021-10-13T17:54:00+00:00,60,2.0,12,28,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.562563041510277, 47.217265987728865], [-1.563784019348515, 47.21702138771607]]}","47.2171436877, -1.56317353043"
5126,Seattle I1,189,2021-10-13T17:54:00+00:00,1140,6.45,21,32,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.51475406738217, 47.218017204517714], [-1.51463907943142, 47.218250119119176], [-1.514682649457919, 47.218476703109374], [-1.51480748217568, 47.218822330306196], [-1.515194585027418, 47.21965551445477]]}","47.2188417222, -1.51485940125"
5385,Croissant I,1026,2021-10-13T17:54:00+00:00,120,2.9,16,234,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.529231941943688, 47.24059042735647], [-1.528811187500991, 47.24038681276175], [-1.526420262426135, 47.238706601698844], [-1.524361694995806, 47.23749399589148], [-1.522647242445083, 47.23640913734604], [-1.520914115354112, 47.23550545459344], [-1.520673829339679, 47.2354505515731], [-1.51923794445805, 47.23558010272858], [-1.518583880918614, 47.2356484105437]]}","47.2375069676, -1.52407648223"
558,Rosière I1,158,2021-10-13T17:54:00+00:00,120,0.8,20,29,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566597155910929, 47.21447953008439], [-1.566386130135824, 47.213060605410156]]}","47.2137700677, -1.56649164302"
5127,Sarrebruck I4,292,2021-10-13T17:54:00+00:00,720,7.5,21,50,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.517868287410345, 47.21651182549124], [-1.51756446395495, 47.216645809993224], [-1.51721754113018, 47.21681219066191], [-1.515324971247412, 47.21757506317008], [-1.515085579721178, 47.21769966409586], [-1.51489380743366, 47.21785466056536], [-1.51475406738217, 47.218017204517714]]}","47.2172050481, -1.51627032784"
5112,Buat I3,227,2021-10-13T17:54:00+00:00,60,0.4,20,41,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.541751459755075, 47.22693419041573], [-1.543146660777091, 47.22511964093261]]}","47.2260269157, -1.54244906027"
568,Rosière I2,212,2021-10-13T17:54:00+00:00,420,9.1,15,51,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.56635536211252, 47.212950203376444], [-1.566293496927964, 47.212268155349975], [-1.567078083944145, 47.212063061098924], [-1.566662558602331, 47.211473481050554]]}","47.2121733579, -1.56663420207"
550,Gache P3,264,2021-10-13T17:54:00+00:00,180,2.0,18,54,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.546832844634572, 47.20618954355299], [-1.543377877258308, 47.20652676406516]]}","47.2063581538, -1.54510536095"
5377,Coulmier I1,215,2021-10-13T17:54:00+00:00,540,11.2,17,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.541751459755075, 47.22693419041573], [-1.539668321370377, 47.225611241715804]]}","47.2262727161, -1.54070989056"
559,Verrerie I1,73,2021-10-13T17:54:00+00:00,360,8.3,15,18,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566436922241735, 47.21139031768774], [-1.566226633295495, 47.21074941294789]]}","47.2110698653, -1.56633177777"
5331,Martyrs P1,110,2021-10-13T17:54:00+00:00,0,50.0,-1,-1,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.548003283441506, 47.20700345277512], [-1.54733388611242, 47.20612518821501]]}","47.2065643205, -1.54766858478"
437,Bruneliere,204,2021-10-13T17:54:00+00:00,300,5.4,10,70,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.569337105969982, 47.20981850153675], [-1.566880642589743, 47.20904527558662]]}","47.2094318886, -1.56810887428"
564,Gresset P2,73,2021-10-13T17:54:00+00:00,60,1.2,14,19,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566083677009044, 47.21072020252086], [-1.565186857594187, 47.210964175344934]]}","47.2108421889, -1.5656352673"
5317,Maison Rouge I,157,2021-10-13T17:54:00+00:00,180,3.3,17,33,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.549865516353303, 47.21325576197688], [-1.550711023152235, 47.21278353382386], [-1.551606532312431, 47.212499477799525]]}","47.2128334469, -1.55071691672"
829,Paris I6,273,2021-10-13T17:54:00+00:00,420,4.5,20,49,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.518493441616357, 47.25047189402025], [-1.516402743573928, 47.25222367746498], [-1.516214171589009, 47.252382690914686]]}","47.2514270207, -1.51735357817"
434,Gresset P1,247,2021-10-13T17:54:00+00:00,0,0.0,21,43,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.566307786735213, 47.21065792153739], [-1.569337105969982, 47.20981850153675]]}","47.2102382115, -1.56782244635"
5144,Americains I2,283,2021-10-13T17:54:00+00:00,120,0.8,24,42,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.570082073737862, 47.234706165080276], [-1.573352862417734, 47.23346329308237]]}","47.2340847291, -1.57171746808"
567,Geslin I1,174,2021-10-13T17:54:00+00:00,180,2.9,16,38,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.565131968121519, 47.21608833340278], [-1.56651882861585, 47.214838185204286]]}","47.2154632593, -1.56582539837"
1008,Briand (R) I2,282,2021-10-13T17:54:00+00:00,540,8.3,15,67,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.545109861140497, 47.18485772134965], [-1.544625821602109, 47.183149754080276], [-1.544409613579035, 47.182359392763445]]}","47.1836092441, -1.54475727017"
144,Americains P2,300,2021-10-13T17:54:00+00:00,420,5.0,26,41,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.570175845093749, 47.23511883727633], [-1.573613900324089, 47.23375987787815]]}","47.2344393576, -1.57189487271"
5083,Bellamy P2,306,2021-10-13T17:54:00+00:00,360,3.3,22,51,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.556508052153769, 47.22367230680162], [-1.554483462927866, 47.22128377030608]]}","47.2224780386, -1.55549575754"
1019,Briand (R) I1,427,2021-10-13T17:54:00+00:00,300,2.5,19,80,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.544373386604986, 47.18217281040018], [-1.543954009298842, 47.18072991985074], [-1.543264667726624, 47.17840147860394]]}","47.1802864947, -1.54382124231"
100065,Fontenelle,163,2021-10-13T17:54:00+00:00,120,0.8,20,30,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.505745061877271, 47.18185241358194], [-1.505293192779745, 47.18199986560011], [-1.505087349811522, 47.182116092931324], [-1.504915359532791, 47.182399630526525], [-1.504841297215299, 47.18268386329235], [-1.504789789947121, 47.18309526739533], [-1.504697756870706, 47.183433403438414], [-1.504550282864995, 47.18367811164518], [-1.504361265459975, 47.18385319819904]]}","47.182731269, -1.50494047554"
806,Ranzay P,775,2021-10-13T17:54:00+00:00,300,3.3,19,144,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.528484349905422, 47.25307514177543], [-1.527139499889661, 47.25226892972236], [-1.525500228214631, 47.251393111452366], [-1.523756841906169, 47.24997697147905], [-1.520772872401362, 47.248544530555144]]}","47.2507441666, -1.52466318572"
1020,Riviere I3,292,2021-10-13T17:54:00+00:00,360,6.6,15,70,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.54306523917536, 47.17771683393483], [-1.542623178827446, 47.17510351206323]]}","47.176410173, -1.542844209"
5375,Hoche I,441,2021-10-13T17:54:00+00:00,60,0.8,18,86,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.55374777868348, 47.20654340747867], [-1.550723394213353, 47.20684670354918], [-1.547957436483097, 47.206914193022044]]}","47.2067833972, -1.55085600638"
5806,Ranzay I,775,2021-10-13T17:54:00+00:00,120,4.1,15,182,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.528742498566026, 47.252851863909896], [-1.527397650272107, 47.25204565480749], [-1.525758381211302, 47.25116984014189], [-1.52401499534499, 47.24975370396785], [-1.521031031378479, 47.248321269617]]}","47.2505208973, -1.52492133939"
6021,Riviere P2,357,2021-10-13T17:54:00+00:00,120,1.6,20,63,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.543000963655423, 47.174803919835426], [-1.542666997058214, 47.1715936192776]]}","47.1731987696, -1.54283398036"
375,Hoche P,437,2021-10-13T17:54:00+00:00,120,1.2,22,71,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.553764623919658, 47.206650154657176], [-1.551052818071214, 47.20694187263113], [-1.54803015644152, 47.20701905683627]]}","47.206892989, -1.55090126934"
5584,Lamoricière P2,168,2021-10-13T17:54:00+00:00,300,4.5,18,33,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571200971318008, 47.21444010231557], [-1.570696641752453, 47.212967150350615]]}","47.2137036263, -1.57094880654"
6006,Republique P1,411,2021-10-13T17:54:00+00:00,360,3.7,18,81,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.54787063015697, 47.19157611951448], [-1.547311692274316, 47.19132048624726], [-1.547090126472075, 47.19110403803047], [-1.546401534925469, 47.18816368045325]]}","47.1900405491, -1.54691329268"
403,Doumergue I2,297,2021-10-13T17:54:00+00:00,0,0.0,18,58,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.545804360128667, 47.207853541173876], [-1.542245950552432, 47.20897946696312]]}","47.2084165041, -1.54402515534"
584,Lamoricière I1,176,2021-10-13T17:54:00+00:00,120,2.5,16,39,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.571456252801104, 47.214472720709104], [-1.570898240015441, 47.21292832560882]]}","47.2137005232, -1.57117724641"
5418,50 Otages I2,242,2021-10-13T17:54:00+00:00,60,0.8,12,70,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555554616591559, 47.21627186780386], [-1.555095107633672, 47.215159539330244], [-1.554354580590868, 47.2142641067293]]}","47.2152225762, -1.55503012055"
2035,Liberation,1966,2021-10-13T17:54:00+00:00,300,4.1,39,181,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.708171908723557, 47.21291361500974], [-1.707944517889416, 47.21289063742211], [-1.70696367314016, 47.21297769339667], [-1.704959137688443, 47.21328640855638], [-1.704660210672232, 47.21339905931494], [-1.704222364867989, 47.21339687112425], [-1.702587077749826, 47.2136420273128], [-1.702132564646428, 47.21376012510634], [-1.701728801059637, 47.213768084536106], [-1.701376868297791, 47.213820665309726], [-1.70101374008299, 47.21386538144227], [-1.700763310863865, 47.21387828424404], [-1.70030916444026, 47.21392102731297], [-1.699701103106838, 47.213971224112385], [-1.698998536420183, 47.21401337579125], [-1.69847586563988, 47.21401104046702], [-1.698121629100597, 47.213972877784535], [-1.697908065305062, 47.213952492186266], [-1.697563358119944, 47.21392018602388], [-1.697281357275317, 47.21389600340889], [-1.696817389748462, 47.21378840783884], [-1.696628181332446, 47.21370937668052], [-1.696284785845228, 47.21361407030025], [-1.696041904466521, 47.21358645160679], [-1.695965180386334, 47.21359326463236], [-1.695573500974061, 47.21360077962072], [-1.695266796119269, 47.21361047986736], [-1.695039758800727, 47.21361223198004], [-1.694905052769191, 47.213593209653865], [-1.694454727404364, 47.21350576702708], [-1.693676394873008, 47.213386452919764], [-1.693250633426228, 47.21338380042519], [-1.693030646664357, 47.213398717699725], [-1.692632928388233, 47.2134466809142], [-1.691946514814627, 47.21352227997972], [-1.691466725504339, 47.213586524082224], [-1.691144761099717, 47.21363492978329], [-1.69075637439581, 47.21374654252773], [-1.689455724415614, 47.21409229845917], [-1.688473661750639, 47.21432474581486], [-1.687219963851447, 47.21467089932164], [-1.686564933222077, 47.21482173536975], [-1.685210174551643, 47.215012471377506], [-1.684869995990317, 47.21502021602759], [-1.684339795733946, 47.2150789652123], [-1.683059750421756, 47.21545798222691]]}","47.2138961268, -1.69557450286"
5585,Riom P,228,2021-10-13T17:54:00+00:00,0,100.0,36,23,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.573170019547648, 47.21427940904925], [-1.570898240015441, 47.21292832560882]]}","47.2136038673, -1.57203412978"
181,Ste Luce I3,301,2021-10-13T17:54:00+00:00,480,5.4,20,54,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.501353463278705, 47.24641686256078], [-1.50288975852285, 47.24529673224552], [-1.503970945263119, 47.244380565666034]]}","47.2454219929, -1.50268051409"
5572,Europe I4,116,2021-10-13T17:54:00+00:00,120,2.5,26,16,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.714523530278783, 47.2152735438065], [-1.715959798043277, 47.21563996363627]]}","47.2154567537, -1.71524166416"
210,Lamoricière I2,298,2021-10-13T17:54:00+00:00,240,4.1,17,62,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.570746634893905, 47.21255269779607], [-1.56979193730752, 47.20995064329529]]}","47.2112516705, -1.5702692861"
183,Ste Luce I1,260,2021-10-13T17:54:00+00:00,480,4.1,23,41,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.49106202148361, 47.247747441795916], [-1.494323979158503, 47.247002475967186]]}","47.2473749589, -1.49269300032"
5576,Thebaudière I1,339,2021-10-13T17:54:00+00:00,60,2.5,15,83,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.604894526973951, 47.24482464048414], [-1.607135983358914, 47.24217957686256]]}","47.2435021087, -1.60601525517"
5558,Rosière P2,158,2021-10-13T17:54:00+00:00,180,1.2,20,28,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.566489967497281, 47.214504830386815], [-1.566250393417808, 47.21308893632559]]}","47.2137968834, -1.56637018046"
5183,Ste Luce P12,283,2021-10-13T17:54:00+00:00,180,1.6,23,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.490893770097029, 47.24738672678965], [-1.494434506206032, 47.24655717925857]]}","47.246971953, -1.49266413815"
576,Thebaudière P2,339,2021-10-13T17:54:00+00:00,180,2.0,18,69,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.605255356683806, 47.244971218477986], [-1.607496801376411, 47.24232614797025]]}","47.2436486832, -1.60637607903"
562,Flandres P2,80,2021-10-13T17:54:00+00:00,180,2.9,15,19,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.565585523104901, 47.211717369753345], [-1.565176696864053, 47.21105326197119]]}","47.2113853159, -1.56538110998"
765,Dervallieres I4,281,2021-10-13T17:54:00+00:00,720,8.7,22,47,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.577764221214465, 47.221870918017956], [-1.577021789295654, 47.22161855195141], [-1.576424427551757, 47.221258066445415], [-1.575623798444134, 47.220893127554874], [-1.57522951749475, 47.22076204604304], [-1.57455490217031, 47.22067040219092]]}","47.2211999615, -1.57618092293"
7133,Stalingrad I1,246,2021-10-13T17:54:00+00:00,120,1.6,17,53,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.54224048103066, 47.21776090432931], [-1.543040497265684, 47.21755752417576], [-1.544296882296049, 47.21709008860666], [-1.544895465864573, 47.216573596958014]]}","47.2172858962, -1.54362963731"
561,Flandres P1,59,2021-10-13T17:54:00+00:00,360,6.6,16,13,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.56510198635185, 47.21092164603178], [-1.564795351265245, 47.2104336256636]]}","47.2106776358, -1.56494866881"
754,Landreau I1,212,2021-10-13T17:54:00+00:00,60,1.2,15,52,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.507453910784449, 47.2363027947418], [-1.506804239145419, 47.238161138186406]]}","47.2372319665, -1.50712907496"
5146,Longchamp I3,275,2021-10-13T17:54:00+00:00,300,5.4,17,59,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.572392804174913, 47.237593476795055], [-1.575843061186903, 47.236793325705015]]}","47.2371934013, -1.57411793268"
6008,Briand (R) P1,267,2021-10-13T17:54:00+00:00,480,9.1,15,63,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.545505649364582, 47.18476389396011], [-1.544837732418592, 47.182398622656336]]}","47.1835812583, -1.54517169089"
1034,Pas Enchantes I5,373,2021-10-13T17:54:00+00:00,180,1.6,21,65,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.517583013102982, 47.20771651301128], [-1.516797058424757, 47.207946076988236], [-1.515752413735051, 47.20813681915195], [-1.513400583117549, 47.208468231086606], [-1.513106522607425, 47.208505916381924], [-1.512835534164662, 47.20856965840283]]}","47.2081901428, -1.51521910453"
587,Rieux P,92,2021-10-13T17:54:00+00:00,300,6.6,16,21,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.542864363675522, 47.211807656857545], [-1.543926240360731, 47.21139526665989]]}","47.2116014618, -1.54339530202"
6020,Riviere P1,356,2021-10-13T17:54:00+00:00,360,3.7,18,70,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.543640000954216, 47.178255718908304], [-1.543126321498345, 47.17507211438823]]}","47.1766639166, -1.54338316123"
5105,Doulon I3,143,2021-10-13T17:54:00+00:00,120,1.2,16,33,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.521939227207015, 47.22592338451516], [-1.520635370784885, 47.22498160222579]]}","47.2254524934, -1.521287299"
5139,Bureau P,238,2021-10-13T17:54:00+00:00,960,18.7,9,96,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.563684294013746, 47.20653354656074], [-1.562009150769078, 47.20471839223587]]}","47.2056259694, -1.56284672239"
418,50 Otages P3,239,2021-10-13T17:54:00+00:00,60,0.4,14,60,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.555791348454311, 47.21613282293847], [-1.555393834390185, 47.21504007096873], [-1.554635251294467, 47.214146281741215]]}","47.2150877912, -1.55530239131"
5122,Doulon I5,161,2021-10-13T17:54:00+00:00,360,5.4,16,36,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.51944803785732, 47.224163858327195], [-1.518217674262053, 47.2232949177604], [-1.517974218332832, 47.22311113487323]]}","47.2236407453, -1.51870875563"
100038,Baugerie I5,218,2021-10-13T17:54:00+00:00,0,0.0,21,38,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.50990740365659, 47.204991658239884], [-1.510229136615035, 47.20523071022131], [-1.510582971255182, 47.20537923660293], [-1.511039901565043, 47.20549488752831], [-1.51137715246749, 47.205540356168186], [-1.511888183938974, 47.205512319408115], [-1.512516325958411, 47.20546077747111]]}","47.2054089376, -1.51116880394"
114,Ste Luce I4,409,2021-10-13T17:54:00+00:00,720,10.0,19,79,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.504200361310315, 47.244157269297474], [-1.505073894887158, 47.243346032467514], [-1.505802332298894, 47.24251898661939], [-1.506268424745869, 47.24204737856216], [-1.506754800846641, 47.24179487463475], [-1.507771257842348, 47.241560809520344]]}","47.2426429615, -1.50586308751"
424,Clisson (Cours),148,2021-10-13T17:54:00+00:00,300,2.5,19,28,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.554117451679252, 47.21398112250345], [-1.553373894398947, 47.21314769961817], [-1.55292439869057, 47.21296371951479]]}","47.2134102413, -1.55356488654"
100042,Baugerie I4,264,2021-10-13T17:54:00+00:00,60,0.4,21,45,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.512531925671258, 47.205457463976316], [-1.513803432081786, 47.20537812331701], [-1.514828686047575, 47.20528132233123], [-1.515991326159078, 47.20521341823065]]}","47.2053344197, -1.51426157349"
2128,Ingres I3,208,2021-10-13T17:54:00+00:00,720,8.3,20,38,3,Fluide,"{""type"": ""LineString"", ""coordinates"": [[-1.594553095936831, 47.22198981722164], [-1.593233679898862, 47.22173968984674], [-1.591849472208201, 47.22170020103019]]}","47.2217912385, -1.59320711049"
5424,Clisson (Cours),159,2021-10-13T17:54:00+00:00,0,0.0,36,16,2,Indéterminé,"{""type"": ""LineString"", ""coordinates"": [[-1.554422502477177, 47.21388620812066], [-1.55375138951869, 47.21302867176216], [-1.553166131473247, 47.21278942684744]]}","47.2132559924, -1.55385618633"
